Seed,True_Var_Def,False_Var_Def,VAF_Lower_Limit,VAF_Upper_Limit,Feature_Category,Num_True_Var_Testing,Num_False_Var_Testing,TP,FP,TN,FN,AUC,MCC,F1_score,Accuracy,MSE
3247,"[1, 0.67]",[0.33],0.1,0.6,Exhaustive,67,66,45,33,33,22,0.585820895522388,0.174,0.621,0.586,0.414
3247,[1],[0.33],0.1,0.5,Moderate,38,72,25,24,48,13,0.662280701754386,0.311,0.575,0.664,0.336
3247,[1],"[0.33, 0.67]",0.1,0.5,Moderate,33,96,23,29,67,10,0.6974431818181819,0.351,0.541,0.698,0.302
3247,"[1, 0.67]",[0.33],0.1,0.5,Moderate,54,75,38,31,44,16,0.6451851851851852,0.287,0.618,0.636,0.364
3247,[1],[0.33],0.1,0.5,Strict,38,72,27,22,50,11,0.702485380116959,0.387,0.621,0.7,0.3
3247,[1],"[0.33, 0.67]",0.1,0.5,Strict,33,96,21,36,60,12,0.6306818181818181,0.23,0.467,0.628,0.372
3247,"[1, 0.67]",[0.33],0.1,0.5,Strict,54,75,36,39,36,18,0.5733333333333333,0.147,0.558,0.558,0.442
3247,[1],[0.33],0.1,0.5,Exhaustive,38,72,25,21,51,13,0.6831140350877192,0.353,0.595,0.691,0.309
3247,[1],"[0.33, 0.67]",0.1,0.5,Exhaustive,33,96,25,33,63,8,0.7069128787878788,0.363,0.549,0.682,0.318
3247,"[1, 0.67]",[0.33],0.1,0.5,Exhaustive,54,75,37,33,42,17,0.6225925925925926,0.243,0.597,0.612,0.388
24,[1],[0.33],0.01,0.6,Moderate,128,1084,90,197,887,38,0.7606953413284132,0.377,0.434,0.806,0.194
24,[1],"[0.33, 0.67]",0.01,0.6,Moderate,138,1237,107,311,926,31,0.76197380291261,0.342,0.385,0.751,0.249
24,"[1, 0.67]",[0.33],0.01,0.6,Moderate,302,1073,213,316,757,89,0.7053983076476796,0.35,0.513,0.705,0.295
24,[1],[0.33],0.01,0.6,Strict,128,1084,91,208,876,37,0.7595277905904059,0.37,0.426,0.798,0.202
24,[1],"[0.33, 0.67]",0.01,0.6,Strict,138,1237,106,289,948,32,0.7672430963176455,0.355,0.398,0.767,0.233
24,"[1, 0.67]",[0.33],0.01,0.6,Strict,302,1073,215,334,739,87,0.7003218678829548,0.339,0.505,0.694,0.306
24,[1],[0.33],0.01,0.6,Exhaustive,128,1084,93,197,887,35,0.7724140913284132,0.392,0.445,0.809,0.191
24,[1],"[0.33, 0.67]",0.01,0.6,Exhaustive,138,1237,98,295,942,40,0.7358323667592235,0.314,0.369,0.756,0.244
24,"[1, 0.67]",[0.33],0.01,0.6,Exhaustive,302,1073,212,323,750,90,0.7004807959363794,0.34,0.507,0.7,0.3
24,[1],[0.33],0.01,0.5,Moderate,129,1080,100,242,838,29,0.7755598621877692,0.378,0.425,0.776,0.224
24,[1],"[0.33, 0.67]",0.01,0.5,Moderate,136,1235,105,289,946,31,0.7690253631817099,0.355,0.396,0.767,0.233
24,"[1, 0.67]",[0.33],0.01,0.5,Moderate,301,1070,212,343,727,89,0.6918790946067623,0.324,0.495,0.685,0.315
24,[1],[0.33],0.01,0.5,Strict,129,1080,102,258,822,27,0.7759043927648579,0.373,0.417,0.764,0.236
24,[1],"[0.33, 0.67]",0.01,0.5,Strict,136,1235,101,290,945,35,0.7539146225291736,0.336,0.383,0.763,0.237
24,"[1, 0.67]",[0.33],0.01,0.5,Strict,301,1070,214,345,725,87,0.6942667743037229,0.327,0.498,0.685,0.315
24,[1],[0.33],0.01,0.5,Exhaustive,129,1080,101,238,842,28,0.7812876830318691,0.387,0.432,0.78,0.22
24,[1],"[0.33, 0.67]",0.01,0.5,Exhaustive,136,1235,106,284,951,30,0.7747261252679208,0.364,0.403,0.771,0.229
24,"[1, 0.67]",[0.33],0.01,0.5,Exhaustive,301,1070,209,348,722,92,0.6845592573043128,0.311,0.487,0.679,0.321
24,[1],[0.33],0.02,0.6,Moderate,111,1072,84,246,826,27,0.7636395724082292,0.343,0.381,0.769,0.231
24,[1],"[0.33, 0.67]",0.02,0.6,Moderate,130,1213,107,332,881,23,0.7746876783562686,0.346,0.376,0.736,0.264
24,"[1, 0.67]",[0.33],0.02,0.6,Moderate,285,1058,203,324,734,82,0.7030212582495936,0.34,0.5,0.698,0.302
24,[1],[0.33],0.02,0.6,Strict,111,1072,79,232,840,32,0.7476469006319753,0.328,0.374,0.777,0.223
24,[1],"[0.33, 0.67]",0.02,0.6,Strict,130,1213,107,333,880,23,0.7742754772021053,0.346,0.375,0.735,0.265
24,"[1, 0.67]",[0.33],0.02,0.6,Strict,285,1058,204,319,739,81,0.7071385931748085,0.347,0.505,0.702,0.298
24,[1],[0.33],0.02,0.6,Exhaustive,111,1072,82,242,830,29,0.7564962350410112,0.335,0.377,0.771,0.229
24,[1],"[0.33, 0.67]",0.02,0.6,Exhaustive,130,1213,107,333,880,23,0.7742754772021053,0.346,0.375,0.735,0.265
24,"[1, 0.67]",[0.33],0.02,0.6,Exhaustive,285,1058,197,322,736,88,0.693440122044241,0.325,0.49,0.695,0.305
24,[1],[0.33],0.02,0.5,Moderate,108,1071,81,232,839,27,0.7666900093370682,0.348,0.385,0.78,0.22
24,[1],"[0.33, 0.67]",0.02,0.5,Moderate,129,1209,102,313,896,27,0.7659030142150922,0.339,0.375,0.746,0.254
24,"[1, 0.67]",[0.33],0.02,0.5,Moderate,294,1044,199,353,691,95,0.6693740714676675,0.285,0.47,0.665,0.335
24,[1],[0.33],0.02,0.5,Strict,108,1071,80,227,844,28,0.764394646747588,0.348,0.386,0.784,0.216
24,[1],"[0.33, 0.67]",0.02,0.5,Strict,129,1209,105,319,890,24,0.7750495316136727,0.349,0.38,0.744,0.256
24,"[1, 0.67]",[0.33],0.02,0.5,Strict,294,1044,203,340,704,91,0.6824028461959497,0.308,0.485,0.678,0.322
24,[1],[0.33],0.02,0.5,Exhaustive,108,1071,83,238,833,25,0.7731481481481481,0.354,0.387,0.777,0.223
24,[1],"[0.33, 0.67]",0.02,0.5,Exhaustive,129,1209,102,314,895,27,0.7654894492853983,0.339,0.374,0.745,0.255
24,"[1, 0.67]",[0.33],0.02,0.5,Exhaustive,294,1044,204,335,709,90,0.6864981624833841,0.315,0.49,0.682,0.318
24,[1],[0.33],0.05,0.6,Moderate,73,320,47,70,250,26,0.712542808219178,0.362,0.495,0.756,0.244
24,[1],"[0.33, 0.67]",0.05,0.6,Moderate,86,371,58,108,263,28,0.6916567416786812,0.312,0.46,0.702,0.298
24,"[1, 0.67]",[0.33],0.05,0.6,Moderate,153,304,96,105,199,57,0.6410281217750258,0.268,0.542,0.646,0.354
24,[1],[0.33],0.05,0.6,Strict,73,320,50,76,244,23,0.7237157534246575,0.373,0.503,0.748,0.252
24,[1],"[0.33, 0.67]",0.05,0.6,Strict,86,371,65,109,262,21,0.731006707202407,0.372,0.5,0.716,0.284
24,"[1, 0.67]",[0.33],0.05,0.6,Strict,153,304,92,91,213,61,0.6509825421396629,0.291,0.548,0.667,0.333
24,[1],[0.33],0.05,0.6,Exhaustive,73,320,48,69,251,25,0.7209546232876712,0.376,0.505,0.761,0.239
24,[1],"[0.33, 0.67]",0.05,0.6,Exhaustive,86,371,60,100,271,26,0.7140663198144549,0.351,0.488,0.724,0.276
24,"[1, 0.67]",[0.33],0.05,0.6,Exhaustive,153,304,96,109,195,57,0.6344491744066048,0.255,0.536,0.637,0.363
24,[1],[0.33],0.05,0.5,Moderate,75,315,53,84,231,22,0.72,0.363,0.5,0.728,0.272
24,[1],"[0.33, 0.67]",0.05,0.5,Moderate,69,384,44,97,287,25,0.6925384963768115,0.299,0.419,0.731,0.269
24,"[1, 0.67]",[0.33],0.05,0.5,Moderate,136,317,89,106,211,47,0.6600134533308591,0.296,0.538,0.662,0.338
24,[1],[0.33],0.05,0.5,Strict,75,315,56,89,226,19,0.7320634920634921,0.378,0.509,0.723,0.277
24,[1],"[0.33, 0.67]",0.05,0.5,Strict,69,384,45,101,283,24,0.6945765398550725,0.299,0.419,0.724,0.276
24,"[1, 0.67]",[0.33],0.05,0.5,Strict,136,317,84,118,199,52,0.62270365559473,0.226,0.497,0.625,0.375
24,[1],[0.33],0.05,0.5,Exhaustive,75,315,51,85,230,24,0.7050793650793652,0.339,0.483,0.721,0.279
24,[1],"[0.33, 0.67]",0.05,0.5,Exhaustive,69,384,45,97,287,24,0.6997848731884058,0.309,0.427,0.733,0.267
24,"[1, 0.67]",[0.33],0.05,0.5,Exhaustive,136,317,83,100,217,53,0.6474183521989236,0.275,0.52,0.662,0.338
24,[1],[0.33],0.1,0.6,Moderate,28,85,22,27,58,6,0.7340336134453781,0.408,0.571,0.708,0.292
24,[1],"[0.33, 0.67]",0.1,0.6,Moderate,39,94,29,31,63,10,0.7069012547735953,0.379,0.586,0.692,0.308
24,"[1, 0.67]",[0.33],0.1,0.6,Moderate,57,76,32,32,44,25,0.5701754385964912,0.139,0.529,0.571,0.429
24,[1],[0.33],0.1,0.6,Strict,28,85,19,27,58,9,0.6804621848739496,0.317,0.514,0.681,0.319
24,[1],"[0.33, 0.67]",0.1,0.6,Strict,39,94,29,34,60,10,0.6909438079650847,0.348,0.569,0.669,0.331
24,"[1, 0.67]",[0.33],0.1,0.6,Strict,57,76,26,38,38,31,0.47807017543859653,-0.043,0.43,0.481,0.519
24,[1],[0.33],0.1,0.6,Exhaustive,28,85,23,28,57,5,0.7460084033613446,0.427,0.582,0.708,0.292
24,[1],"[0.33, 0.67]",0.1,0.6,Exhaustive,39,94,28,36,58,11,0.6674849972722313,0.305,0.544,0.647,0.353
24,"[1, 0.67]",[0.33],0.1,0.6,Exhaustive,57,76,36,34,42,21,0.5921052631578947,0.183,0.567,0.586,0.414
24,[1],[0.33],0.1,0.5,Moderate,33,77,21,26,51,12,0.6493506493506492,0.277,0.525,0.655,0.345
24,[1],"[0.33, 0.67]",0.1,0.5,Moderate,42,87,26,36,51,16,0.6026272577996716,0.193,0.5,0.597,0.403
24,"[1, 0.67]",[0.33],0.1,0.5,Moderate,60,69,40,30,39,20,0.6159420289855073,0.232,0.615,0.612,0.388
24,[1],[0.33],0.1,0.5,Strict,33,77,19,28,49,14,0.6060606060606061,0.197,0.475,0.618,0.382
24,[1],"[0.33, 0.67]",0.1,0.5,Strict,42,87,25,39,48,17,0.5734811165845649,0.138,0.472,0.566,0.434
24,"[1, 0.67]",[0.33],0.1,0.5,Strict,60,69,40,34,35,20,0.5869565217391304,0.175,0.597,0.581,0.419
24,[1],[0.33],0.1,0.5,Exhaustive,33,77,23,20,57,10,0.7186147186147186,0.411,0.605,0.727,0.273
24,[1],"[0.33, 0.67]",0.1,0.5,Exhaustive,42,87,27,36,51,15,0.6145320197044335,0.215,0.514,0.605,0.395
24,"[1, 0.67]",[0.33],0.1,0.5,Exhaustive,60,69,36,32,37,24,0.5681159420289855,0.136,0.562,0.566,0.434
4501,[1],[0.33],0.01,0.6,Moderate,142,1070,105,222,848,37,0.7659799921021455,0.385,0.448,0.786,0.214
4501,[1],"[0.33, 0.67]",0.01,0.6,Moderate,145,1230,111,285,945,34,0.7669049621530698,0.362,0.41,0.768,0.232
4501,"[1, 0.67]",[0.33],0.01,0.6,Moderate,293,1082,205,312,770,88,0.7056519023676291,0.348,0.506,0.709,0.291
4501,[1],[0.33],0.01,0.6,Strict,142,1070,109,225,845,33,0.7786626299855206,0.401,0.458,0.787,0.213
4501,[1],"[0.33, 0.67]",0.01,0.6,Strict,145,1230,111,280,950,34,0.768937482478273,0.366,0.414,0.772,0.228
4501,"[1, 0.67]",[0.33],0.01,0.6,Strict,293,1082,198,295,787,95,0.7015623324269934,0.344,0.504,0.716,0.284
4501,[1],[0.33],0.01,0.6,Exhaustive,142,1070,105,230,840,37,0.7622416743451362,0.377,0.44,0.78,0.22
4501,[1],"[0.33, 0.67]",0.01,0.6,Exhaustive,145,1230,107,278,952,38,0.7559573871600784,0.35,0.404,0.77,0.23
4501,"[1, 0.67]",[0.33],0.01,0.6,Exhaustive,293,1082,205,298,784,88,0.7121214032918437,0.361,0.515,0.719,0.281
4501,[1],[0.33],0.01,0.5,Moderate,136,1073,103,234,839,33,0.7696363960309195,0.38,0.436,0.779,0.221
4501,[1],"[0.33, 0.67]",0.01,0.5,Moderate,138,1233,106,292,941,32,0.7656475898303889,0.352,0.396,0.764,0.236
4501,"[1, 0.67]",[0.33],0.01,0.5,Moderate,296,1075,196,291,784,100,0.6957322438717788,0.337,0.501,0.715,0.285
4501,[1],[0.33],0.01,0.5,Strict,136,1073,103,235,838,33,0.7691704128063155,0.379,0.435,0.778,0.222
4501,[1],"[0.33, 0.67]",0.01,0.5,Strict,138,1233,108,300,933,30,0.7696498466095418,0.355,0.396,0.759,0.241
4501,"[1, 0.67]",[0.33],0.01,0.5,Strict,296,1075,195,287,788,101,0.6959035197988687,0.338,0.501,0.717,0.283
4501,[1],[0.33],0.01,0.5,Exhaustive,136,1073,99,232,841,37,0.755862480127186,0.363,0.424,0.778,0.222
4501,[1],"[0.33, 0.67]",0.01,0.5,Exhaustive,138,1233,104,300,933,34,0.7551570929863536,0.337,0.384,0.756,0.244
4501,"[1, 0.67]",[0.33],0.01,0.5,Exhaustive,296,1075,201,302,773,95,0.6990619107479572,0.34,0.503,0.71,0.29
4501,[1],[0.33],0.02,0.6,Moderate,126,1057,99,245,812,27,0.7769631031220434,0.376,0.421,0.77,0.23
4501,[1],"[0.33, 0.67]",0.02,0.6,Moderate,118,1225,89,299,926,29,0.755077827741266,0.319,0.352,0.756,0.244
4501,"[1, 0.67]",[0.33],0.02,0.6,Moderate,314,1029,193,310,719,121,0.6566931595204052,0.274,0.472,0.679,0.321
4501,[1],[0.33],0.02,0.6,Strict,126,1057,101,247,810,25,0.7839535372647956,0.384,0.426,0.77,0.23
4501,[1],"[0.33, 0.67]",0.02,0.6,Strict,118,1225,87,315,910,31,0.7400726392251816,0.297,0.335,0.742,0.258
4501,"[1, 0.67]",[0.33],0.02,0.6,Strict,314,1029,204,330,699,110,0.6644909101038049,0.285,0.481,0.672,0.328
4501,[1],[0.33],0.02,0.6,Exhaustive,126,1057,101,244,813,25,0.7853726479554295,0.387,0.429,0.773,0.227
4501,[1],"[0.33, 0.67]",0.02,0.6,Exhaustive,118,1225,87,312,913,31,0.7412971290211,0.299,0.337,0.745,0.255
4501,"[1, 0.67]",[0.33],0.02,0.6,Exhaustive,314,1029,194,292,737,120,0.6670318718934344,0.294,0.485,0.693,0.307
4501,[1],[0.33],0.02,0.5,Moderate,110,1069,88,245,824,22,0.7854069223573433,0.369,0.397,0.774,0.226
4501,[1],"[0.33, 0.67]",0.02,0.5,Moderate,109,1229,77,305,924,32,0.7291263875306992,0.278,0.314,0.748,0.252
4501,"[1, 0.67]",[0.33],0.02,0.5,Moderate,274,1064,172,317,747,102,0.6649024477251523,0.276,0.451,0.687,0.313
4501,[1],[0.33],0.02,0.5,Strict,110,1069,86,227,842,24,0.7847350965218131,0.375,0.407,0.787,0.213
4501,[1],"[0.33, 0.67]",0.02,0.5,Strict,109,1229,81,297,932,28,0.7507296899843985,0.305,0.333,0.757,0.243
4501,"[1, 0.67]",[0.33],0.02,0.5,Strict,274,1064,176,348,716,98,0.6576340486252127,0.261,0.441,0.667,0.333
4501,[1],[0.33],0.02,0.5,Exhaustive,110,1069,88,245,824,22,0.7854069223573433,0.369,0.397,0.774,0.226
4501,[1],"[0.33, 0.67]",0.02,0.5,Exhaustive,109,1229,79,299,930,30,0.7407417084076708,0.293,0.324,0.754,0.246
4501,"[1, 0.67]",[0.33],0.02,0.5,Exhaustive,274,1064,166,313,751,108,0.6558332418637836,0.262,0.441,0.685,0.315
4501,[1],[0.33],0.05,0.6,Moderate,66,327,46,81,246,20,0.7246316374756742,0.359,0.477,0.743,0.257
4501,[1],"[0.33, 0.67]",0.05,0.6,Moderate,77,380,47,105,275,30,0.667036910457963,0.265,0.41,0.705,0.295
4501,"[1, 0.67]",[0.33],0.05,0.6,Moderate,146,311,86,106,205,60,0.6241025415143374,0.234,0.509,0.637,0.363
4501,[1],[0.33],0.05,0.6,Strict,66,327,45,89,238,21,0.7048234639977758,0.323,0.45,0.72,0.28
4501,[1],"[0.33, 0.67]",0.05,0.6,Strict,77,380,54,106,274,23,0.7111756664388243,0.331,0.456,0.718,0.282
4501,"[1, 0.67]",[0.33],0.05,0.6,Strict,146,311,91,98,213,55,0.6540875655199754,0.292,0.543,0.665,0.335
4501,[1],[0.33],0.05,0.6,Exhaustive,66,327,44,80,247,22,0.7110091743119266,0.339,0.463,0.74,0.26
4501,[1],"[0.33, 0.67]",0.05,0.6,Exhaustive,77,380,51,111,269,26,0.6851161995898838,0.29,0.427,0.7,0.3
4501,"[1, 0.67]",[0.33],0.05,0.6,Exhaustive,146,311,92,101,210,54,0.65268907192882,0.288,0.543,0.661,0.339
4501,[1],[0.33],0.05,0.5,Moderate,63,327,42,79,248,21,0.7125382262996941,0.338,0.457,0.744,0.256
4501,[1],"[0.33, 0.67]",0.05,0.5,Moderate,89,364,59,97,267,30,0.6982189159155452,0.331,0.482,0.72,0.28
4501,"[1, 0.67]",[0.33],0.05,0.5,Moderate,145,308,98,127,181,47,0.6317622033139274,0.246,0.53,0.616,0.384
4501,[1],[0.33],0.05,0.5,Strict,63,327,40,80,247,23,0.6951361584389107,0.311,0.437,0.736,0.264
4501,[1],"[0.33, 0.67]",0.05,0.5,Strict,89,364,66,120,244,23,0.7059513520187679,0.333,0.48,0.684,0.316
4501,"[1, 0.67]",[0.33],0.05,0.5,Strict,145,308,104,122,186,41,0.6605687416032244,0.3,0.561,0.64,0.36
4501,[1],[0.33],0.05,0.5,Exhaustive,63,327,40,75,252,23,0.7027814183777488,0.327,0.449,0.749,0.251
4501,[1],"[0.33, 0.67]",0.05,0.5,Exhaustive,89,364,58,107,257,31,0.6788646746511915,0.295,0.457,0.695,0.305
4501,"[1, 0.67]",[0.33],0.05,0.5,Exhaustive,145,308,98,125,183,47,0.6350089565606807,0.252,0.533,0.62,0.38
4501,[1],[0.33],0.1,0.6,Moderate,36,77,25,32,45,11,0.6394300144300145,0.26,0.538,0.619,0.381
4501,[1],"[0.33, 0.67]",0.1,0.6,Moderate,39,94,26,37,57,13,0.6365248226950355,0.249,0.51,0.624,0.376
4501,"[1, 0.67]",[0.33],0.1,0.6,Moderate,60,73,35,40,33,25,0.5176940639269407,0.036,0.519,0.511,0.489
4501,[1],[0.33],0.1,0.6,Strict,36,77,26,38,39,10,0.6143578643578644,0.215,0.52,0.575,0.425
4501,[1],"[0.33, 0.67]",0.1,0.6,Strict,39,94,25,36,58,14,0.6290234588106929,0.236,0.5,0.624,0.376
4501,"[1, 0.67]",[0.33],0.1,0.6,Strict,60,73,31,38,35,29,0.49805936073059365,-0.004,0.481,0.496,0.504
4501,[1],[0.33],0.1,0.6,Exhaustive,36,77,26,29,48,10,0.6727994227994228,0.322,0.571,0.655,0.345
4501,[1],"[0.33, 0.67]",0.1,0.6,Exhaustive,39,94,26,37,57,13,0.6365248226950355,0.249,0.51,0.624,0.376
4501,"[1, 0.67]",[0.33],0.1,0.6,Exhaustive,60,73,39,42,31,21,0.5373287671232877,0.076,0.553,0.526,0.474
4501,[1],[0.33],0.1,0.5,Moderate,36,74,28,29,45,8,0.692942942942943,0.362,0.602,0.664,0.336
4501,[1],"[0.33, 0.67]",0.1,0.5,Moderate,28,101,22,43,58,6,0.67998585572843,0.297,0.473,0.62,0.38
4501,"[1, 0.67]",[0.33],0.1,0.5,Moderate,49,80,37,36,44,12,0.6525510204081633,0.299,0.607,0.628,0.372
4501,[1],[0.33],0.1,0.5,Strict,36,74,23,36,38,13,0.5762012012012011,0.143,0.484,0.555,0.445
4501,[1],"[0.33, 0.67]",0.1,0.5,Strict,28,101,24,46,55,4,0.7008486562942009,0.332,0.49,0.612,0.388
4501,"[1, 0.67]",[0.33],0.1,0.5,Strict,49,80,38,48,32,11,0.5877551020408164,0.181,0.563,0.543,0.457
4501,[1],[0.33],0.1,0.5,Exhaustive,36,74,28,34,40,8,0.6591591591591592,0.301,0.571,0.618,0.382
4501,[1],"[0.33, 0.67]",0.1,0.5,Exhaustive,28,101,19,38,63,9,0.6511669024045261,0.251,0.447,0.636,0.364
4501,"[1, 0.67]",[0.33],0.1,0.5,Exhaustive,49,80,35,35,45,14,0.6383928571428572,0.27,0.588,0.62,0.38
9879,[1],[0.33],0.01,0.6,Moderate,138,1074,101,240,834,37,0.7542101854100883,0.359,0.422,0.771,0.229
9879,[1],"[0.33, 0.67]",0.01,0.6,Moderate,136,1239,111,287,952,25,0.7922690262545697,0.385,0.416,0.773,0.227
9879,"[1, 0.67]",[0.33],0.01,0.6,Moderate,296,1079,204,310,769,92,0.7009430654008968,0.341,0.504,0.708,0.292
9879,[1],[0.33],0.01,0.6,Strict,138,1074,100,244,830,38,0.7487247996113676,0.35,0.415,0.767,0.233
9879,[1],"[0.33, 0.67]",0.01,0.6,Strict,136,1239,107,290,949,29,0.7763524901486019,0.364,0.402,0.768,0.232
9879,"[1, 0.67]",[0.33],0.01,0.6,Strict,296,1079,202,322,757,94,0.6920039826666333,0.325,0.493,0.697,0.303
9879,[1],[0.33],0.01,0.6,Exhaustive,138,1074,95,225,849,43,0.7394542951987694,0.345,0.415,0.779,0.221
9879,[1],"[0.33, 0.67]",0.01,0.6,Exhaustive,136,1239,108,302,937,28,0.7751863457247306,0.359,0.396,0.76,0.24
9879,"[1, 0.67]",[0.33],0.01,0.6,Exhaustive,296,1079,195,313,766,101,0.6843501866092228,0.314,0.485,0.699,0.301
9879,[1],[0.33],0.01,0.5,Moderate,140,1069,115,245,824,25,0.796121208071629,0.414,0.46,0.777,0.223
9879,[1],"[0.33, 0.67]",0.01,0.5,Moderate,128,1243,95,281,962,33,0.7580607652855993,0.337,0.377,0.771,0.229
9879,"[1, 0.67]",[0.33],0.01,0.5,Moderate,284,1087,175,324,763,109,0.6590645529108413,0.268,0.447,0.684,0.316
9879,[1],[0.33],0.01,0.5,Strict,140,1069,113,253,816,27,0.7852365361486036,0.397,0.447,0.768,0.232
9879,[1],"[0.33, 0.67]",0.01,0.5,Strict,128,1243,95,286,957,33,0.7560495022123893,0.333,0.373,0.767,0.233
9879,"[1, 0.67]",[0.33],0.01,0.5,Strict,284,1087,176,331,756,108,0.6576052450859712,0.265,0.445,0.68,0.32
9879,[1],[0.33],0.01,0.5,Exhaustive,140,1069,110,252,817,30,0.7749899772818388,0.384,0.438,0.767,0.233
9879,[1],"[0.33, 0.67]",0.01,0.5,Exhaustive,128,1243,97,289,954,31,0.7626552443684633,0.34,0.377,0.767,0.233
9879,"[1, 0.67]",[0.33],0.01,0.5,Exhaustive,284,1087,174,327,760,110,0.6559240447283516,0.262,0.443,0.681,0.319
9879,[1],[0.33],0.02,0.6,Moderate,118,1065,95,233,832,23,0.7931527015198536,0.392,0.426,0.784,0.216
9879,[1],"[0.33, 0.67]",0.02,0.6,Moderate,116,1227,90,292,935,26,0.768941629429784,0.335,0.361,0.763,0.237
9879,"[1, 0.67]",[0.33],0.02,0.6,Moderate,264,1079,180,323,756,84,0.6912334653298507,0.314,0.469,0.697,0.303
9879,[1],[0.33],0.02,0.6,Strict,118,1065,96,229,836,22,0.7992679239277474,0.402,0.433,0.788,0.212
9879,[1],"[0.33, 0.67]",0.02,0.6,Strict,116,1227,82,305,922,34,0.7291613972964619,0.284,0.326,0.748,0.252
9879,"[1, 0.67]",[0.33],0.02,0.6,Strict,264,1079,179,324,755,85,0.6888761339062544,0.31,0.467,0.695,0.305
9879,[1],[0.33],0.02,0.6,Exhaustive,118,1065,93,233,832,25,0.7846781252486672,0.382,0.419,0.782,0.218
9879,[1],"[0.33, 0.67]",0.02,0.6,Exhaustive,116,1227,90,291,936,26,0.7693491273922941,0.336,0.362,0.764,0.236
9879,"[1, 0.67]",[0.33],0.02,0.6,Exhaustive,264,1079,180,310,769,84,0.697257561715393,0.326,0.477,0.707,0.293
9879,[1],[0.33],0.02,0.5,Moderate,115,1064,90,237,827,25,0.7799321673749591,0.371,0.407,0.778,0.222
9879,[1],"[0.33, 0.67]",0.02,0.5,Moderate,119,1219,94,321,898,25,0.7632926837675185,0.324,0.352,0.741,0.259
9879,"[1, 0.67]",[0.33],0.02,0.5,Moderate,279,1059,180,318,741,99,0.6724390021018002,0.29,0.463,0.688,0.312
9879,[1],[0.33],0.02,0.5,Strict,115,1064,97,241,823,18,0.8084872507355345,0.405,0.428,0.78,0.22
9879,[1],"[0.33, 0.67]",0.02,0.5,Strict,119,1219,94,316,903,25,0.7653435451292904,0.328,0.355,0.745,0.255
9879,"[1, 0.67]",[0.33],0.02,0.5,Strict,279,1059,186,319,740,93,0.6827195467422096,0.306,0.474,0.692,0.308
9879,[1],[0.33],0.02,0.5,Exhaustive,115,1064,90,246,818,25,0.7757028440666885,0.362,0.399,0.77,0.23
9879,[1],"[0.33, 0.67]",0.02,0.5,Exhaustive,119,1219,98,324,895,21,0.7788688896395309,0.342,0.362,0.742,0.258
9879,"[1, 0.67]",[0.33],0.02,0.5,Exhaustive,279,1059,182,318,741,97,0.6760232314924813,0.296,0.467,0.69,0.31
9879,[1],[0.33],0.05,0.6,Moderate,79,314,57,89,225,22,0.719039748447956,0.363,0.507,0.718,0.282
9879,[1],"[0.33, 0.67]",0.05,0.6,Moderate,72,385,45,112,273,27,0.6670454545454546,0.256,0.393,0.696,0.304
9879,"[1, 0.67]",[0.33],0.05,0.6,Moderate,140,317,87,120,197,53,0.6214398377647589,0.225,0.501,0.621,0.379
9879,[1],[0.33],0.05,0.6,Strict,79,314,59,99,215,20,0.7157744094170764,0.353,0.498,0.697,0.303
9879,[1],"[0.33, 0.67]",0.05,0.6,Strict,72,385,46,120,265,26,0.6636002886002885,0.248,0.387,0.681,0.319
9879,"[1, 0.67]",[0.33],0.05,0.6,Strict,140,317,84,121,196,56,0.6091482649842271,0.202,0.487,0.613,0.387
9879,[1],[0.33],0.05,0.6,Exhaustive,79,314,57,85,229,22,0.7254091751995484,0.376,0.516,0.728,0.272
9879,[1],"[0.33, 0.67]",0.05,0.6,Exhaustive,72,385,44,114,271,28,0.6575036075036076,0.241,0.383,0.689,0.311
9879,"[1, 0.67]",[0.33],0.05,0.6,Exhaustive,140,317,85,106,211,55,0.6363789995493466,0.255,0.514,0.648,0.352
9879,[1],[0.33],0.05,0.5,Moderate,64,326,52,78,248,12,0.7866180981595092,0.45,0.536,0.769,0.231
9879,[1],"[0.33, 0.67]",0.05,0.5,Moderate,68,385,48,126,259,20,0.6893048128342246,0.278,0.397,0.678,0.322
9879,"[1, 0.67]",[0.33],0.05,0.5,Moderate,127,326,83,131,195,44,0.6258514081445341,0.226,0.487,0.614,0.386
9879,[1],[0.33],0.05,0.5,Strict,64,326,55,85,241,9,0.7993194018404908,0.462,0.539,0.759,0.241
9879,[1],"[0.33, 0.67]",0.05,0.5,Strict,68,385,49,129,256,19,0.6927616501145913,0.282,0.398,0.673,0.327
9879,"[1, 0.67]",[0.33],0.05,0.5,Strict,127,326,79,138,188,48,0.5993671803294527,0.179,0.459,0.589,0.411
9879,[1],[0.33],0.05,0.5,Exhaustive,64,326,48,84,242,16,0.7461656441717791,0.385,0.49,0.744,0.256
9879,[1],"[0.33, 0.67]",0.05,0.5,Exhaustive,68,385,49,118,267,19,0.7070473644003057,0.307,0.417,0.698,0.302
9879,"[1, 0.67]",[0.33],0.05,0.5,Exhaustive,127,326,79,126,200,48,0.6177720883049128,0.213,0.476,0.616,0.384
9879,[1],[0.33],0.1,0.6,Moderate,26,87,17,26,61,9,0.677497789566755,0.308,0.493,0.69,0.31
9879,[1],"[0.33, 0.67]",0.1,0.6,Moderate,37,96,18,35,61,19,0.5609515765765766,0.112,0.4,0.594,0.406
